"id","tags"
"550","SCIENCE-FICTION SPECULATIVE-FICTION"
"551","FICTION NOVEL"
"552","SPECULATIVE-FICTION FICTION FANTASY CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"553","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
"554","FICTION HISTORICAL-NOVEL"
"555",""
"556","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"557","SPECULATIVE-FICTION FICTION FANTASY"
"558","FICTION NOVEL"
"559","SPECULATIVE-FICTION FICTION NOVEL FANTASY"
"560","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
"561","SPECULATIVE-FICTION FICTION NOVEL FANTASY"
"562","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"563","CHILDREN'S-LITERATURE"
"564","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"565","FICTION MYSTERY DETECTIVE-FICTION CRIME-FICTION"
"566","FICTION MYSTERY"
"567","FICTION MYSTERY"
"568","CHILDREN'S-LITERATURE"
"569","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"570",""
"571","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"572","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"573","FICTION NOVEL"
"574",""
"575","FICTION NOVEL"
"576","SPECULATIVE-FICTION FICTION"
"577","FICTION NOVEL"
"578","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"579","CHILDREN'S-LITERATURE"
"580","SCIENCE-FICTION SPECULATIVE-FICTION FICTION FANTASY"
"581","FICTION NOVEL"
"582","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
"583","FICTION NOVEL"
"584","SPECULATIVE-FICTION FICTION FANTASY CHILDREN'S-LITERATURE"
"585","FICTION NOVEL"
"586","SPECULATIVE-FICTION FANTASY"
"587","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"588","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"589","FICTION NOVEL"
"590","FICTION NOVEL"
"591","FICTION NOVEL"
"592","FICTION NOVEL THRILLER"
"593","SCIENCE-FICTION SPECULATIVE-FICTION"
"594","FICTION NOVEL"
"595","SPECULATIVE-FICTION FANTASY"
"596","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
"597","FICTION NOVEL"
"598","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"599","SPECULATIVE-FICTION FANTASY MYSTERY HORROR"
"600","CHILDREN'S-LITERATURE"
"601","FICTION CHILDREN'S-LITERATURE MYSTERY DETECTIVE-FICTION"
"602","SCIENCE-FICTION SPECULATIVE-FICTION"
"603","SCIENCE-FICTION SPECULATIVE-FICTION FICTION HORROR"
"604","SCIENCE-FICTION SPECULATIVE-FICTION"
"605","SCIENCE-FICTION SPECULATIVE-FICTION"
"606","MYSTERY DETECTIVE-FICTION"
"607","MYSTERY DETECTIVE-FICTION"
"608","MYSTERY DETECTIVE-FICTION"
"609","SPECULATIVE-FICTION FICTION NOVEL"
"610","HISTORICAL-NOVEL"
"611","SCIENCE-FICTION SPECULATIVE-FICTION NOVEL"
"612","SCIENCE-FICTION SPECULATIVE-FICTION"
"613","FICTION NOVEL"
"614","FICTION NOVEL"
"615","FICTION NOVEL MYSTERY SUSPENSE CRIME-FICTION"
"616","SCIENCE-FICTION SPECULATIVE-FICTION"
"617","SPECULATIVE-FICTION FANTASY"
"618","SPECULATIVE-FICTION FICTION FANTASY HORROR"
"619","NOVEL"
"620","HISTORICAL-NOVEL"
"621","THRILLER"
"622","FICTION NOVEL"
"623","FICTION CRIME-FICTION"
"624","SCIENCE-FICTION SPECULATIVE-FICTION"
"625","FICTION NOVEL"
"626","SCIENCE-FICTION SPECULATIVE-FICTION CHILDREN'S-LITERATURE"
"627","FICTION NOVEL"
"628","SPECULATIVE-FICTION FICTION FANTASY CHILDREN'S-LITERATURE"
"629","FICTION HISTORICAL-FICTION HISTORICAL-NOVEL"
"630","SPECULATIVE-FICTION FANTASY"
"631","SPECULATIVE-FICTION FANTASY"
"632","SPECULATIVE-FICTION FANTASY"
"633","SPECULATIVE-FICTION FICTION"
"634","SPECULATIVE-FICTION FANTASY HORROR"
"635","FICTION NOVEL"
"636","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"637","FICTION NOVEL"
"638","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"639","SPECULATIVE-FICTION"
"640","FICTION NOVEL"
"641","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"642","FICTION NOVEL"
"643","FICTION NOVEL MYSTERY"
"644","SPECULATIVE-FICTION FICTION NOVEL"
"645","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"646","SCIENCE-FICTION SPECULATIVE-FICTION CHILDREN'S-LITERATURE"
"647","FICTION NOVEL"
"648","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"649","HISTORY HISTORICAL-NOVEL"
"650","SCIENCE-FICTION SPECULATIVE-FICTION"
"651","FICTION NOVEL"
"652","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"653","FICTION"
"654","FICTION NOVEL MYSTERY SUSPENSE CRIME-FICTION"
"655","HISTORICAL-FICTION HISTORICAL-NOVEL"
"656","SCIENCE-FICTION SPECULATIVE-FICTION FICTION FANTASY"
"657","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"658","SCIENCE-FICTION SPECULATIVE-FICTION FICTION FANTASY HORROR"
"659",""
"660","SPECULATIVE-FICTION FICTION NOVEL"
"661","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"662","FICTION NOVEL"
"663","HISTORICAL-NOVEL"
"664","NON-FICTION"
"665","FICTION NOVEL"
"666","FICTION NOVEL"
"667","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"668","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"669","FICTION NOVEL MYSTERY SUSPENSE"
"670","FICTION NOVEL ROMANCE-NOVEL"
"671","FICTION CHILDREN'S-LITERATURE"
"672","SCIENCE-FICTION SPECULATIVE-FICTION"
"673","FICTION CHILDREN'S-LITERATURE"
"674","SPECULATIVE-FICTION FANTASY"
"675","FICTION"
"676",""
"677","SPECULATIVE-FICTION MYSTERY"
"678","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
"679","SCIENCE-FICTION SPECULATIVE-FICTION"
"680","FICTION MYSTERY DETECTIVE-FICTION"
"681","HISTORICAL-NOVEL"
"682","FICTION NOVEL MYSTERY SUSPENSE THRILLER CRIME-FICTION"
"683","MYSTERY DETECTIVE-FICTION"
"684","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"685","SPECULATIVE-FICTION FANTASY"
"686","FICTION NOVEL MYSTERY SUSPENSE CRIME-FICTION"
"687","NOVEL"
"688","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"689","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY HORROR"
"690","CHILDREN'S-LITERATURE"
"691","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"692","FICTION CHILDREN'S-LITERATURE"
"693","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"694","NON-FICTION"
"695","FICTION NOVEL"
"696","SPECULATIVE-FICTION FICTION FANTASY HORROR"
"697","AUTOBIOGRAPHY BIOGRAPHY NON-FICTION"
"698","SPECULATIVE-FICTION FICTION FANTASY"
"699","SCIENCE-FICTION SPECULATIVE-FICTION"
"700","NON-FICTION"
"701","SCIENCE-FICTION SPECULATIVE-FICTION"
"702","SPECULATIVE-FICTION FANTASY"
"703","FICTION NOVEL"
"704","SPECULATIVE-FICTION FANTASY"
"705","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"706","FICTION CHILDREN'S-LITERATURE"
"707","CHILDREN'S-LITERATURE"
"708","SPECULATIVE-FICTION FANTASY"
"709","FICTION NOVEL"
"710","FICTION NOVEL"
"711","SPECULATIVE-FICTION FANTASY"
"712","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"713","FICTION NOVEL HISTORICAL-FICTION"
"714","CHILDREN'S-LITERATURE"
"715","SPECULATIVE-FICTION FICTION HISTORICAL-NOVEL"
"716",""
"717","SCIENCE-FICTION SPECULATIVE-FICTION"
"718","FICTION MYSTERY SUSPENSE THRILLER CRIME-FICTION"
"719","SCIENCE-FICTION SPECULATIVE-FICTION"
"720","SPECULATIVE-FICTION FANTASY"
"721","SCIENCE-FICTION SPECULATIVE-FICTION"
"722","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"723","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"724","SCIENCE-FICTION SPECULATIVE-FICTION"
"725","SCIENCE-FICTION SPECULATIVE-FICTION"
"726","SCIENCE-FICTION SPECULATIVE-FICTION"
"727","CHILDREN'S-LITERATURE"
"728","SCIENCE-FICTION SPECULATIVE-FICTION FICTION NOVEL"
"729","SCIENCE-FICTION SPECULATIVE-FICTION"
"730","SCIENCE-FICTION SPECULATIVE-FICTION"
"731","FICTION MYSTERY SUSPENSE DETECTIVE-FICTION CRIME-FICTION"
"732","SCIENCE-FICTION SPECULATIVE-FICTION FICTION"
"733","FICTION MYSTERY SUSPENSE DETECTIVE-FICTION CRIME-FICTION"
"734","FICTION"
"735","FICTION MYSTERY SUSPENSE DETECTIVE-FICTION CRIME-FICTION"
"736","AUTOBIOGRAPHY NON-FICTION"
"737","FICTION NOVEL MYSTERY SUSPENSE CRIME-FICTION"
"738","SPECULATIVE-FICTION FANTASY"
"739","FICTION MYSTERY SUSPENSE DETECTIVE-FICTION CRIME-FICTION"
"740","FICTION MYSTERY SUSPENSE DETECTIVE-FICTION CRIME-FICTION"
"741","HISTORICAL-FICTION HISTORICAL-NOVEL"
"742","FICTION MYSTERY DETECTIVE-FICTION CRIME-FICTION"
"743","FICTION NOVEL MYSTERY"
"744","NOVEL"
"745","FICTION NOVEL"
"746","FICTION MYSTERY"
"747","SPECULATIVE-FICTION FICTION NOVEL"
"748","SPECULATIVE-FICTION FICTION FANTASY CHILDREN'S-LITERATURE"
"749","SPECULATIVE-FICTION FANTASY"
"750","FICTION NOVEL MYSTERY SUSPENSE DETECTIVE-FICTION CRIME-FICTION"
"751","FICTION MYSTERY DETECTIVE-FICTION"
"752","SPECULATIVE-FICTION FICTION"
"753","SPECULATIVE-FICTION FICTION NOVEL"
"754","SPECULATIVE-FICTION FANTASY"
"755","FICTION NOVEL"
"756","FICTION NOVEL MYSTERY"
"757","SPECULATIVE-FICTION FANTASY"
"758","FICTION NOVEL MYSTERY SUSPENSE CRIME-FICTION"
"759","FICTION NOVEL"
"760","FICTION NOVEL"
"761","FICTION CHILDREN'S-LITERATURE MYSTERY"
"762","FICTION CHILDREN'S-LITERATURE"
"763","CHILDREN'S-LITERATURE"
"764","SCIENCE-FICTION SPECULATIVE-FICTION"
"765","FICTION NOVEL"
"766","FICTION NOVEL"
"767","FICTION NOVEL"
"768","AUTOBIOGRAPHY BIOGRAPHY MEMOIR"
"769","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
"770","FICTION NOVEL"
"771","FICTION CHILDREN'S-LITERATURE"
"772","SCIENCE-FICTION SPECULATIVE-FICTION"
"773","SPECULATIVE-FICTION FANTASY"
"774","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"775","FICTION NOVEL"
"776","SCIENCE-FICTION SPECULATIVE-FICTION"
"777","SPECULATIVE-FICTION FANTASY"
"778","FICTION MYSTERY SUSPENSE DETECTIVE-FICTION"
"779","FICTION CHILDREN'S-LITERATURE"
"780","SPECULATIVE-FICTION FICTION THRILLER"
"781","FICTION CHILDREN'S-LITERATURE"
"782","FICTION NOVEL"
"783","SCIENCE-FICTION SPECULATIVE-FICTION"
"784","FICTION NOVEL"
"785","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"786","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"787",""
"788","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"789","FICTION SPY-FICTION THRILLER"
"790","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
"791","SCIENCE-FICTION SPECULATIVE-FICTION FICTION"
"792","SPECULATIVE-FICTION NOVEL"
"793","FICTION THRILLER"
"794","FICTION MYSTERY"
"795","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"796","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"797","SPECULATIVE-FICTION FANTASY"
"798","SPECULATIVE-FICTION FANTASY"
"799","FICTION MYSTERY SUSPENSE THRILLER CRIME-FICTION"
"800","SPECULATIVE-FICTION FICTION FANTASY HORROR"
"801","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"802","CHILDREN'S-LITERATURE"
"803","MYSTERY DETECTIVE-FICTION"
"804","FICTION MYSTERY DETECTIVE-FICTION"
"805","MYSTERY DETECTIVE-FICTION"
"806","SPECULATIVE-FICTION MYSTERY"
"807","MYSTERY DETECTIVE-FICTION"
"808","FICTION MYSTERY DETECTIVE-FICTION"
"809","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"810","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"811","FICTION NOVEL"
"812","SPECULATIVE-FICTION FICTION MYSTERY"
"813","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"814","SPECULATIVE-FICTION FICTION HORROR"
"815","SPECULATIVE-FICTION FICTION FANTASY HORROR"
"816","SPECULATIVE-FICTION FICTION FANTASY"
"817","CHILDREN'S-LITERATURE MYSTERY DETECTIVE-FICTION"
"818","SCIENCE-FICTION SPECULATIVE-FICTION"
"819","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"820","SCIENCE-FICTION SPECULATIVE-FICTION"
"821","FICTION NOVEL"
"822","FICTION NOVEL"
"823","NOVEL"
"824","SPECULATIVE-FICTION FICTION FANTASY"
"825","MEMOIR NON-FICTION"
"826","SCIENCE-FICTION SPECULATIVE-FICTION"
"827","SCIENCE-FICTION SPECULATIVE-FICTION"
"828","SCIENCE-FICTION SPECULATIVE-FICTION"
"829","FICTION NOVEL"
"830",""
"831","SPECULATIVE-FICTION FANTASY HORROR"
"832","CHILDREN'S-LITERATURE ADVENTURE-NOVEL"
"833","SPECULATIVE-FICTION CHILDREN'S-LITERATURE"
"834","SCIENCE-FICTION SPECULATIVE-FICTION"
"835","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"836","MYSTERY DETECTIVE-FICTION"
"837","FICTION NOVEL"
"838","SPECULATIVE-FICTION CHILDREN'S-LITERATURE"
"839",""
"840","FICTION NOVEL"
"841","FICTION MYSTERY SUSPENSE DETECTIVE-FICTION CRIME-FICTION"
"842","CHILDREN'S-LITERATURE"
"843","FICTION NOVEL MYSTERY SUSPENSE CRIME-FICTION"
"844","FICTION NOVEL"
"845","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"846","SPECULATIVE-FICTION FANTASY"
"847","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"848","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"849","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"850","SCIENCE-FICTION SPECULATIVE-FICTION FICTION HORROR"
"851","SPECULATIVE-FICTION FANTASY"
"852","FICTION HISTORICAL-FICTION HISTORICAL-NOVEL"
"853","FICTION MYSTERY"
"854","NOVEL"
"855","SCIENCE-FICTION SPECULATIVE-FICTION"
"856","FICTION NOVEL"
"857","THRILLER"
"858","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"859","FICTION NOVEL"
"860","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
"861","FICTION MYSTERY SUSPENSE DETECTIVE-FICTION CRIME-FICTION"
"862","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"863",""
"864",""
"865","MYSTERY"
"866","NOVEL"
"867","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"868","HISTORICAL-FICTION MYSTERY HISTORICAL-NOVEL"
"869","FICTION NOVEL MYSTERY"
"870","FICTION MYSTERY DETECTIVE-FICTION"
"871","HISTORICAL-NOVEL"
"872","FICTION MYSTERY SUSPENSE DETECTIVE-FICTION"
"873","SCIENCE-FICTION SPECULATIVE-FICTION"
"874","SPECULATIVE-FICTION FICTION HORROR"
"875","FICTION NOVEL"
"876","SPECULATIVE-FICTION FANTASY"
"877","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"878","SCIENCE-FICTION SPECULATIVE-FICTION"
"879","SCIENCE-FICTION SPECULATIVE-FICTION FICTION FANTASY"
"880","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"881","SPECULATIVE-FICTION FICTION NOVEL FANTASY"
"882","SPECULATIVE-FICTION FANTASY"
"883","SPECULATIVE-FICTION FICTION HORROR"
"884","FICTION CHILDREN'S-LITERATURE MYSTERY"
"885","FICTION NOVEL"
"886","SCIENCE-FICTION SPECULATIVE-FICTION FICTION FANTASY"
"887","SPECULATIVE-FICTION FICTION HORROR"
"888","FICTION THRILLER CRIME-FICTION"
"889","FICTION NOVEL"
"890","SPECULATIVE-FICTION FICTION CHILDREN'S-LITERATURE"
"891","FICTION NOVEL MYSTERY SUSPENSE CRIME-FICTION"
"892","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"893","FICTION HISTORICAL-FICTION MYSTERY SUSPENSE HISTORICAL-NOVEL"
"894","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"895","CHILDREN'S-LITERATURE"
"896","HISTORICAL-FICTION HISTORICAL-NOVEL ALTERNATE-HISTORY"
"897","SPECULATIVE-FICTION FICTION FANTASY CHILDREN'S-LITERATURE HORROR"
"898","BIOGRAPHY NON-FICTION"
"899","NOVEL"
"900","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
"901","NON-FICTION"
"902","SCIENCE-FICTION SPECULATIVE-FICTION"
"903","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"904","SCIENCE-FICTION SPECULATIVE-FICTION"
"905","SCIENCE-FICTION SPECULATIVE-FICTION"
"906","SCIENCE-FICTION SPECULATIVE-FICTION"
"907","FICTION HISTORICAL-NOVEL"
"908","SCIENCE-FICTION SPECULATIVE-FICTION"
"909","FICTION HISTORICAL-FICTION HISTORICAL-NOVEL"
"910","SPECULATIVE-FICTION FANTASY"
"911","SPECULATIVE-FICTION FICTION FANTASY CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"912","SPECULATIVE-FICTION FICTION FANTASY HORROR"
"913","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
"914","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"915","FICTION NOVEL"
"916","CHILDREN'S-LITERATURE"
"917","FICTION NOVEL"
"918","FICTION NOVEL"
"919","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"920","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"921","FICTION NOVEL"
"922","FICTION NOVEL MYSTERY"
"923","SCIENCE-FICTION SPECULATIVE-FICTION"
"924","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"925","FICTION NOVEL"
"926","SCIENCE-FICTION SPECULATIVE-FICTION FICTION"
"927","SPECULATIVE-FICTION FANTASY"
"928","FICTION CHILDREN'S-LITERATURE MYSTERY DETECTIVE-FICTION"
"929","SPECULATIVE-FICTION FICTION FANTASY MYSTERY HORROR"
"930","SCIENCE-FICTION SPECULATIVE-FICTION FICTION FANTASY"
"931","SCIENCE-FICTION SPECULATIVE-FICTION NOVEL"
"932","SCIENCE-FICTION SPECULATIVE-FICTION FICTION"
"933","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"934","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"935","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"936","SPECULATIVE-FICTION FICTION FANTASY"
"937","SCIENCE-FICTION SPECULATIVE-FICTION FICTION NOVEL"
"938","FICTION NOVEL"
"939","SPECULATIVE-FICTION FICTION CHILDREN'S-LITERATURE"
"940","CHILDREN'S-LITERATURE MYSTERY"
"941","SPECULATIVE-FICTION FANTASY"
"942","SPECULATIVE-FICTION"
"943","CHILDREN'S-LITERATURE"
"944","FICTION NOVEL ROMANCE-NOVEL"
"945","FICTION NOVEL"
"946","FICTION NOVEL"
"947","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"948","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"949","SPECULATIVE-FICTION FANTASY"
"950","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
"951","FICTION NOVEL"
"952","SPECULATIVE-FICTION FANTASY"
"953","ADVENTURE-NOVEL"
"954","FICTION MYSTERY SUSPENSE DETECTIVE-FICTION CRIME-FICTION"
"955","SPECULATIVE-FICTION FICTION NOVEL"
"956","SPECULATIVE-FICTION HORROR"
"957","FICTION MYSTERY SUSPENSE DETECTIVE-FICTION"
"958","FICTION MYSTERY THRILLER CRIME-FICTION"
"959","SCIENCE-FICTION SPECULATIVE-FICTION"
"960","FICTION NOVEL"
"961",""
"962","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"963","SPECULATIVE-FICTION FANTASY"
"964","CHILDREN'S-LITERATURE"
"965","SCIENCE-FICTION SPECULATIVE-FICTION"
"966","FICTION NOVEL"
"967","SCIENCE-FICTION SPECULATIVE-FICTION FICTION"
"968","FICTION NOVEL"
"969","NON-FICTION"
"970","FICTION NOVEL CHILDREN'S-LITERATURE"
"971","SPECULATIVE-FICTION FICTION HORROR"
"972","SCIENCE-FICTION SPECULATIVE-FICTION FICTION"
"973","SCIENCE-FICTION SPECULATIVE-FICTION"
"974","SCIENCE-FICTION SPECULATIVE-FICTION"
"975","SCIENCE-FICTION SPECULATIVE-FICTION FICTION"
"976","SCIENCE-FICTION SPECULATIVE-FICTION NOVEL"
"977","SCIENCE-FICTION SPECULATIVE-FICTION"
"978","SCIENCE-FICTION SPECULATIVE-FICTION"
"979","SCIENCE-FICTION SPECULATIVE-FICTION"
"980","SCIENCE-FICTION SPECULATIVE-FICTION"
"981","SPECULATIVE-FICTION FICTION FANTASY"
"982","FICTION NOVEL"
"983","FICTION MYSTERY SUSPENSE HISTORICAL-NOVEL"
"984","FICTION NOVEL"
"985","SCIENCE-FICTION SPECULATIVE-FICTION"
"986","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"987","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"988","FICTION CHILDREN'S-LITERATURE"
"989","SCIENCE-FICTION SPECULATIVE-FICTION FICTION"
"990","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"991","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"992","SCIENCE-FICTION SPECULATIVE-FICTION"
"993","NOVEL"
"994","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"995","FICTION MYSTERY SUSPENSE DETECTIVE-FICTION CRIME-FICTION"
"996","CHILDREN'S-LITERATURE"
"997","FICTION"
"998","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"999","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"1000","THRILLER"
"1001","FICTION NOVEL"
"1002","FICTION"
"1003","FICTION NOVEL"
"1004","FICTION NOVEL"
"1005","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"1006","SPECULATIVE-FICTION FICTION CHILDREN'S-LITERATURE"
"1007","CHILDREN'S-LITERATURE"
"1008","FICTION CHILDREN'S-LITERATURE"
"1009","FICTION HISTORICAL-FICTION HISTORICAL-NOVEL"
"1010","FICTION NOVEL"
"1011",""
"1012","CHILDREN'S-LITERATURE"
"1013","FICTION NOVEL"
"1014","SCIENCE-FICTION SPECULATIVE-FICTION FICTION FANTASY HORROR"
"1015","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"1016","SPECULATIVE-FICTION FICTION"
"1017","SCIENCE-FICTION SPECULATIVE-FICTION FICTION NOVEL"
"1018","CHILDREN'S-LITERATURE"
"1019","FICTION NOVEL"
"1020","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"1021","CHILDREN'S-LITERATURE"
"1022","FICTION CHILDREN'S-LITERATURE"
"1023","SPECULATIVE-FICTION FICTION FANTASY CHILDREN'S-LITERATURE"
"1024","SCIENCE-FICTION SPECULATIVE-FICTION"
"1025","CHILDREN'S-LITERATURE"
"1026","FICTION MYSTERY DETECTIVE-FICTION"
"1027","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"1028","HISTORICAL-FICTION HISTORICAL-NOVEL"
"1029","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"1030","FICTION CHILDREN'S-LITERATURE"
"1031","MYSTERY DETECTIVE-FICTION"
"1032","CHILDREN'S-LITERATURE"
"1033","SCIENCE-FICTION SPECULATIVE-FICTION"
"1034","SCIENCE-FICTION SPECULATIVE-FICTION"
"1035","NOVEL"
"1036","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
"1037",""
"1038","SCIENCE-FICTION SPECULATIVE-FICTION"
"1039","FICTION NOVEL"
"1040","SPECULATIVE-FICTION FANTASY"
"1041","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"1042","SPECULATIVE-FICTION FICTION HORROR"
"1043","SCIENCE-FICTION SPECULATIVE-FICTION"
"1044","SPECULATIVE-FICTION FICTION NOVEL"
"1045","FICTION THRILLER"
"1046","FICTION CHILDREN'S-LITERATURE"
"1047","FICTION NOVEL"
"1048","HISTORICAL-NOVEL"
"1049","SCIENCE-FICTION SPECULATIVE-FICTION FANTASY"
"1050","SCIENCE-FICTION"
"1051","FICTION CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"1052","NOVEL"
"1053","FICTION CHILDREN'S-LITERATURE"
"1054","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"1055","FICTION NOVEL CRIME-FICTION"
"1056","FICTION NOVEL"
"1057","HISTORICAL-NOVEL"
"1058","SCIENCE-FICTION SPECULATIVE-FICTION"
"1059","FICTION NOVEL"
"1060","SCIENCE-FICTION SPECULATIVE-FICTION FICTION FANTASY HORROR"
"1061","CHILDREN'S-LITERATURE YOUNG-ADULT-LITERATURE"
"1062","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"1063","FICTION MYSTERY SUSPENSE CRIME-FICTION"
"1064","SCIENCE-FICTION SPECULATIVE-FICTION"
"1065","FICTION HISTORICAL-FICTION HISTORICAL-NOVEL"
"1066","SPECULATIVE-FICTION FANTASY CHILDREN'S-LITERATURE"
"1067","SCIENCE-FICTION"
"1068","SCIENCE-FICTION SPECULATIVE-FICTION"
"1069","SPECULATIVE-FICTION FANTASY"
"1070","SCIENCE-FICTION SPECULATIVE-FICTION"
"1071","FICTION NOVEL"
"1072","SCIENCE-FICTION SPECULATIVE-FICTION"
"1073","HISTORICAL-FICTION HISTORICAL-NOVEL"
"1074","FICTION CHILDREN'S-LITERATURE"
"1075","FICTION CHILDREN'S-LITERATURE"
"1076","FICTION NOVEL"
"1077","FICTION NOVEL ROMANCE-NOVEL"
"1078","CHILDREN'S-LITERATURE"
"1079","FICTION CHILDREN'S-LITERATURE"
"1080","FICTION NOVEL MYSTERY SUSPENSE CRIME-FICTION"
"1081","FICTION"
"1082","SCIENCE-FICTION SPECULATIVE-FICTION"
"1083","FICTION NOVEL"
"1084","SCIENCE-FICTION SPECULATIVE-FICTION CHILDREN'S-LITERATURE"
"1085","SPECULATIVE-FICTION"
